Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1126,US-1061,2022-04-05,2022-04-07,First Class,CG-00233,Customer 233,Home Office,United States,Minnesota,Minnesota,95181,Central,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,18.43,1,0.05,4.5
1127,US-1061,2022-04-05,2022-04-07,First Class,CG-00233,Customer 233,Home Office,United States,Minnesota,Minnesota,17123,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,99.5,4,0.1,29.98
1128,US-0309,2022-04-06,2022-04-11,Second Class,CG-00068,Customer 68,Corporate,United States,New York,New York,83706,East,FUR-TEC-0084,Technology,Phones,Phones Model 4,176.61,2,0.2,39.25
1129,US-0309,2022-04-06,2022-04-11,Second Class,CG-00068,Customer 68,Corporate,United States,New York,New York,91142,East,FUR-TEC-0079,Technology,Machines,Machines Model 4,2734.92,3,0.2,503.45
1130,US-0338,2022-04-08,2022-04-11,Second Class,CG-00332,Customer 332,Corporate,United States,Indiana,Indiana,94072,Central,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,1394.22,1,0.0,582.04
1131,US-0351,2022-04-09,2022-04-10,First Class,CG-00289,Customer 289,Corporate,United States,New York,New York,57948,East,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,101.74,2,0.0,15.96
1132,US-0351,2022-04-09,2022-04-10,First Class,CG-00289,Customer 289,Corporate,United States,New York,New York,48141,East,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,167.04,1,0.15,47.61
1133,US-0351,2022-04-09,2022-04-10,First Class,CG-00289,Customer 289,Corporate,United States,New York,New York,76900,East,FUR-TEC-0079,Technology,Machines,Machines Model 4,911.64,1,0.2,426.55
1134,US-0351,2022-04-09,2022-04-10,First Class,CG-00289,Customer 289,Corporate,United States,New York,New York,80736,East,FUR-TEC-0076,Technology,Machines,Machines Model 1,3542.59,2,0.2,773.24
1135,US-0799,2022-04-10,2022-04-13,First Class,CG-00220,Customer 220,Consumer,United States,Utah,Utah,62101,West,FUR-OFF-0030,Office Supplies,Art,Art Model 5,14.18,2,0.0,4.91
1136,US-0518,2022-04-11,2022-04-18,Standard Class,CG-00316,Customer 316,Consumer,United States,Arizona,Arizona,34671,West,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,339.46,1,0.0,72.14
1137,US-0751,2022-04-13,2022-04-18,Second Class,CG-00074,Customer 74,Home Office,United States,Pennsylvania,Pennsylvania,42133,East,FUR-OFF-0027,Office Supplies,Art,Art Model 2,27.97,2,0.0,7.51
1138,US-0751,2022-04-13,2022-04-18,Second Class,CG-00074,Customer 74,Home Office,United States,Pennsylvania,Pennsylvania,58929,East,FUR-FUR-0013,Furniture,Tables,Tables Model 3,5070.06,3,0.0,241.67
1139,US-0156,2022-04-15,2022-04-20,Standard Class,CG-00236,Customer 236,Home Office,United States,Illinois,Illinois,52523,Central,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,33.39,1,0.15,6.24
1140,US-0164,2022-04-17,2022-04-18,First Class,CG-00141,Customer 141,Corporate,United States,Pennsylvania,Pennsylvania,68860,East,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,278.91,3,0.0,53.13
1141,US-0164,2022-04-17,2022-04-18,First Class,CG-00141,Customer 141,Corporate,United States,Pennsylvania,Pennsylvania,65460,East,FUR-OFF-0029,Office Supplies,Art,Art Model 4,31.66,1,0.0,9.3
1142,US-0252,2022-04-18,2022-04-21,First Class,CG-00278,Customer 278,Consumer,United States,Washington,Washington,66047,West,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,162.41,1,0.0,-4.37
1143,US-0718,2022-04-18,2022-04-21,First Class,CG-00212,Customer 212,Corporate,United States,Florida,Florida,68009,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,110.38,1,0.0,24.97
1144,US-0718,2022-04-18,2022-04-21,First Class,CG-00212,Customer 212,Corporate,United States,Florida,Florida,77809,South,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,4.76,1,0.0,1.04
1145,US-0718,2022-04-18,2022-04-21,First Class,CG-00212,Customer 212,Corporate,United States,Florida,Florida,54342,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,667.73,4,0.0,135.59
1146,US-0252,2022-04-18,2022-04-21,First Class,CG-00278,Customer 278,Consumer,United States,Washington,Washington,30131,West,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,25.07,2,0.1,5.9
1147,US-0252,2022-04-18,2022-04-21,First Class,CG-00278,Customer 278,Consumer,United States,Washington,Washington,61498,West,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,4.76,1,0.0,0.42
1148,US-0252,2022-04-18,2022-04-21,First Class,CG-00278,Customer 278,Consumer,United States,Washington,Washington,48980,West,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,449.67,2,0.1,72.73
1149,US-0478,2022-04-19,2022-04-24,Second Class,CG-00268,Customer 268,Consumer,United States,Pennsylvania,Pennsylvania,37215,East,FUR-OFF-0030,Office Supplies,Art,Art Model 5,12.05,2,0.15,2.39
1150,US-0478,2022-04-19,2022-04-24,Second Class,CG-00268,Customer 268,Consumer,United States,Pennsylvania,Pennsylvania,46452,East,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,167.04,1,0.15,14.65
1151,US-0216,2022-04-19,2022-04-26,Standard Class,CG-00221,Customer 221,Consumer,United States,Washington,Washington,53911,West,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,1018.39,3,0.0,206.2
1152,US-0648,2022-04-20,2022-04-25,Standard Class,CG-00310,Customer 310,Corporate,United States,Tennessee,Tennessee,88804,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,300.48,2,0.1,40.4
1153,US-0648,2022-04-20,2022-04-25,Standard Class,CG-00310,Customer 310,Corporate,United States,Tennessee,Tennessee,47623,South,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,9.32,3,0.05,3.05
1154,US-0361,2022-04-21,2022-04-26,Second Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,44671,West,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,174.87,1,0.3,-26.49
1155,US-0361,2022-04-21,2022-04-26,Second Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,69437,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,8.72,1,0.05,1.42
1156,US-0361,2022-04-21,2022-04-26,Second Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,40122,West,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,203.09,2,0.0,49.08
1157,US-0078,2022-04-21,2022-04-24,First Class,CG-00005,Customer 5,Consumer,United States,California,California,68979,West,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,1194.13,5,0.0,164.26
1158,US-0612,2022-04-23,2022-04-28,Standard Class,CG-00357,Customer 357,Home Office,United States,Georgia,Georgia,34696,South,FUR-TEC-0081,Technology,Phones,Phones Model 1,869.95,1,0.0,145.29
1159,US-0637,2022-04-23,2022-04-30,Standard Class,CG-00116,Customer 116,Home Office,United States,New Jersey,New Jersey,87664,East,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,359.82,1,0.05,121.49
1160,US-0344,2022-04-25,2022-04-27,Same Day,CG-00269,Customer 269,Consumer,United States,Pennsylvania,Pennsylvania,43127,East,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,336.2,1,0.3,-6.22
1161,US-0413,2022-04-25,2022-04-30,Standard Class,CG-00222,Customer 222,Consumer,United States,Colorado,Colorado,90967,West,FUR-OFF-0028,Office Supplies,Art,Art Model 3,25.33,1,0.1,4.92
1162,US-0100,2022-04-25,2022-04-27,First Class,CG-00034,Customer 34,Home Office,United States,Ohio,Ohio,37176,Central,FUR-OFF-0027,Office Supplies,Art,Art Model 2,35.66,3,0.15,10.81
1163,US-0100,2022-04-25,2022-04-27,First Class,CG-00034,Customer 34,Home Office,United States,Ohio,Ohio,18163,Central,FUR-OFF-0034,Office Supplies,Binders,Binders Model 4,51.52,2,0.1,4.45
1164,US-0857,2022-04-26,2022-04-27,First Class,CG-00242,Customer 242,Corporate,United States,North Carolina,North Carolina,96289,South,FUR-OFF-0026,Office Supplies,Art,Art Model 1,36.3,1,0.1,3.32
1165,US-0857,2022-04-26,2022-04-27,First Class,CG-00242,Customer 242,Corporate,United States,North Carolina,North Carolina,20665,South,FUR-OFF-0050,Office Supplies,Labels,Labels Model 5,9.06,2,0.15,0.94
1166,US-0857,2022-04-26,2022-04-27,First Class,CG-00242,Customer 242,Corporate,United States,North Carolina,North Carolina,12179,South,FUR-TEC-0078,Technology,Machines,Machines Model 3,1573.65,5,0.0,248.16
1167,US-0857,2022-04-26,2022-04-27,First Class,CG-00242,Customer 242,Corporate,United States,North Carolina,North Carolina,52667,South,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,210.38,2,0.0,39.83
1168,US-0857,2022-04-26,2022-04-27,First Class,CG-00242,Customer 242,Corporate,United States,North Carolina,North Carolina,89529,South,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,15.22,2,0.0,3.24
1169,US-0645,2022-04-28,2022-05-03,Second Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,33671,West,FUR-TEC-0078,Technology,Machines,Machines Model 3,503.57,2,0.2,181.44
1170,US-0645,2022-04-28,2022-05-03,Second Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,34450,West,FUR-TEC-0085,Technology,Phones,Phones Model 5,1105.39,4,0.2,154.23
1171,US-0994,2022-04-29,2022-04-30,First Class,CG-00279,Customer 279,Consumer,United States,Illinois,Illinois,13440,Central,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1162.11,2,0.0,242.4
1172,US-0994,2022-04-29,2022-04-30,First Class,CG-00279,Customer 279,Consumer,United States,Illinois,Illinois,78021,Central,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,5.18,1,0.05,0.32
1173,US-0994,2022-04-29,2022-04-30,First Class,CG-00279,Customer 279,Consumer,United States,Illinois,Illinois,51611,Central,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,27.78,3,0.15,8.29
1174,US-0486,2022-04-29,2022-05-03,Second Class,CG-00351,Customer 351,Consumer,United States,Utah,Utah,11480,West,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1743.16,3,0.0,378.62
1175,US-0994,2022-04-29,2022-04-30,First Class,CG-00279,Customer 279,Consumer,United States,Illinois,Illinois,66363,Central,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,203.0,1,0.15,68.06
1176,US-0564,2022-05-02,2022-05-04,First Class,CG-00155,Customer 155,Home Office,United States,Indiana,Indiana,32878,Central,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,2788.44,2,0.0,1284.68
1177,US-0564,2022-05-02,2022-05-04,First Class,CG-00155,Customer 155,Home Office,United States,Indiana,Indiana,78562,Central,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,37.32,1,0.05,10.2
1178,US-0323,2022-05-03,2022-05-05,Same Day,CG-00106,Customer 106,Home Office,United States,Tennessee,Tennessee,42943,South,FUR-FUR-0013,Furniture,Tables,Tables Model 3,3380.04,2,0.0,822.27
1179,US-0109,2022-05-05,2022-05-06,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,14910,Central,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,11.25,1,0.05,1.46
1180,US-0109,2022-05-05,2022-05-06,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,89007,Central,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,4.64,1,0.15,0.89
1181,US-0109,2022-05-05,2022-05-06,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,47298,Central,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,94.67,1,0.1,3.15
1182,US-0109,2022-05-05,2022-05-06,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,74930,Central,FUR-OFF-0030,Office Supplies,Art,Art Model 5,6.38,1,0.1,0.88
1183,US-0721,2022-05-08,2022-05-13,Second Class,CG-00262,Customer 262,Consumer,United States,Ohio,Ohio,79178,Central,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,432.26,1,0.1,-20.67
1184,US-0721,2022-05-08,2022-05-13,Second Class,CG-00262,Customer 262,Consumer,United States,Ohio,Ohio,55109,Central,FUR-OFF-0030,Office Supplies,Art,Art Model 5,26.94,4,0.05,4.22
1185,US-0232,2022-05-08,2022-05-15,Standard Class,CG-00207,Customer 207,Corporate,United States,Arizona,Arizona,12559,West,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,123.56,5,0.15,41.56
1186,US-0363,2022-05-09,2022-05-12,First Class,CG-00151,Customer 151,Consumer,United States,Illinois,Illinois,88618,Central,FUR-FUR-0014,Furniture,Tables,Tables Model 4,759.96,2,0.3,25.83
1187,US-0026,2022-05-09,2022-05-12,Second Class,CG-00048,Customer 48,Corporate,United States,Minnesota,Minnesota,88148,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,824.87,3,0.3,9.15
1188,US-1059,2022-05-11,2022-05-12,Same Day,CG-00032,Customer 32,Consumer,United States,Georgia,Georgia,21590,South,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,7505.24,2,0.1,2699.11
1189,US-0527,2022-05-12,2022-05-18,Standard Class,CG-00060,Customer 60,Home Office,United States,Texas,Texas,49855,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,350.59,1,0.3,-7.67
1190,US-0780,2022-05-14,2022-05-19,Standard Class,CG-00138,Customer 138,Home Office,United States,Virginia,Virginia,54767,South,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,242.64,1,0.0,116.51
1191,US-0780,2022-05-14,2022-05-19,Standard Class,CG-00138,Customer 138,Home Office,United States,Virginia,Virginia,71263,South,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,6.84,1,0.1,0.5
1192,US-0320,2022-05-15,2022-05-18,First Class,CG-00362,Customer 362,Consumer,United States,Arizona,Arizona,97851,West,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,581.05,1,0.0,-16.09
1193,US-0655,2022-05-16,2022-05-21,Standard Class,CG-00290,Customer 290,Home Office,United States,Tennessee,Tennessee,63526,South,FUR-TEC-0080,Technology,Machines,Machines Model 5,1962.09,5,0.1,499.46
1194,US-0950,2022-05-18,2022-05-22,Second Class,CG-00319,Customer 319,Home Office,United States,Utah,Utah,64874,West,FUR-OFF-0034,Office Supplies,Binders,Binders Model 4,103.03,4,0.1,30.22
1195,US-0837,2022-05-18,2022-05-23,Standard Class,CG-00163,Customer 163,Corporate,United States,Georgia,Georgia,45633,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,1001.67,2,0.0,99.51
1196,US-0950,2022-05-18,2022-05-22,Second Class,CG-00319,Customer 319,Home Office,United States,Utah,Utah,95715,West,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,485.27,2,0.0,222.05
1197,US-0336,2022-05-18,2022-05-19,First Class,CG-00356,Customer 356,Home Office,United States,Minnesota,Minnesota,94746,Central,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,14.73,3,0.1,3.49
1198,US-0336,2022-05-18,2022-05-19,First Class,CG-00356,Customer 356,Home Office,United States,Minnesota,Minnesota,99921,Central,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,42.21,3,0.0,2.17
1199,US-0068,2022-05-19,2022-05-26,Standard Class,CG-00336,Customer 336,Home Office,United States,Georgia,Georgia,68183,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,331.14,3,0.0,101.04
1200,US-0068,2022-05-19,2022-05-26,Standard Class,CG-00336,Customer 336,Home Office,United States,Georgia,Georgia,88986,South,FUR-FUR-0013,Furniture,Tables,Tables Model 3,1352.02,1,0.2,285.56
1201,US-0068,2022-05-19,2022-05-26,Standard Class,CG-00336,Customer 336,Home Office,United States,Georgia,Georgia,56210,South,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,238.83,1,0.0,47.6
1202,US-0068,2022-05-19,2022-05-26,Standard Class,CG-00336,Customer 336,Home Office,United States,Georgia,Georgia,96628,South,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,3680.86,1,0.0,753.57
1203,US-0068,2022-05-19,2022-05-26,Standard Class,CG-00336,Customer 336,Home Office,United States,Georgia,Georgia,52101,South,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,432.26,1,0.1,93.92
1204,US-1069,2022-05-20,2022-05-26,Standard Class,CG-00070,Customer 70,Consumer,United States,Connecticut,Connecticut,86092,East,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,22.72,2,0.0,7.61
1205,US-0367,2022-05-21,2022-05-27,Standard Class,CG-00321,Customer 321,Corporate,United States,Connecticut,Connecticut,10932,East,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,140.94,1,0.0,1.3
1206,US-0367,2022-05-21,2022-05-27,Standard Class,CG-00321,Customer 321,Corporate,United States,Connecticut,Connecticut,47128,East,FUR-OFF-0028,Office Supplies,Art,Art Model 3,112.56,4,0.0,19.42
1207,US-0367,2022-05-21,2022-05-27,Standard Class,CG-00321,Customer 321,Corporate,United States,Connecticut,Connecticut,63562,East,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,492.93,2,0.15,124.08
1208,US-0644,2022-05-24,2022-05-29,Standard Class,CG-00296,Customer 296,Consumer,United States,New Jersey,New Jersey,36224,East,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,14.45,2,0.05,4.74
1209,US-0644,2022-05-24,2022-05-29,Standard Class,CG-00296,Customer 296,Consumer,United States,New Jersey,New Jersey,66742,East,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,275.46,1,0.05,52.81
1210,US-0919,2022-05-24,2022-05-28,Second Class,CG-00281,Customer 281,Corporate,United States,Connecticut,Connecticut,64797,East,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,242.64,1,0.0,58.27
1211,US-0996,2022-05-28,2022-06-04,Standard Class,CG-00029,Customer 29,Home Office,United States,Georgia,Georgia,51697,South,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,74.62,3,0.1,16.92
1212,US-0060,2022-05-29,2022-06-04,Standard Class,CG-00339,Customer 339,Corporate,United States,Florida,Florida,78614,South,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,333.99,2,0.0,46.45
1213,US-0189,2022-05-29,2022-05-31,First Class,CG-00105,Customer 105,Consumer,United States,Colorado,Colorado,81737,West,FUR-OFF-0030,Office Supplies,Art,Art Model 5,20.21,3,0.05,5.42
1214,US-0678,2022-05-30,2022-06-05,Standard Class,CG-00086,Customer 86,Corporate,United States,Pennsylvania,Pennsylvania,51358,East,FUR-TEC-0076,Technology,Machines,Machines Model 1,2214.12,1,0.0,921.71
1215,US-1089,2022-05-30,2022-06-02,First Class,CG-00251,Customer 251,Consumer,United States,New York,New York,58196,East,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,672.4,2,0.3,28.77
1216,US-0678,2022-05-30,2022-06-05,Standard Class,CG-00086,Customer 86,Corporate,United States,Pennsylvania,Pennsylvania,77760,East,FUR-TEC-0078,Technology,Machines,Machines Model 3,944.19,3,0.0,315.34
1217,US-1033,2022-06-01,2022-06-04,Second Class,CG-00312,Customer 312,Corporate,United States,Georgia,Georgia,95016,South,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,3680.86,1,0.0,500.31
1218,US-0671,2022-06-02,2022-06-05,First Class,CG-00389,Customer 389,Corporate,United States,Colorado,Colorado,64831,West,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,3.93,3,0.0,0.7
1219,US-0304,2022-06-05,2022-06-06,First Class,CG-00022,Customer 22,Home Office,United States,Indiana,Indiana,29484,Central,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,20.45,2,0.1,2.8
1220,US-0443,2022-06-08,2022-06-11,Second Class,CG-00036,Customer 36,Corporate,United States,Florida,Florida,11498,South,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,27.31,1,0.15,4.38
1221,US-0443,2022-06-08,2022-06-11,Second Class,CG-00036,Customer 36,Corporate,United States,Florida,Florida,17094,South,FUR-OFF-0055,Office Supplies,Paper,Paper Model 5,46.67,2,0.1,11.48
1222,US-0443,2022-06-08,2022-06-11,Second Class,CG-00036,Customer 36,Corporate,United States,Florida,Florida,51853,South,FUR-OFF-0028,Office Supplies,Art,Art Model 3,28.14,1,0.0,2.62
1223,US-0670,2022-06-10,2022-06-12,First Class,CG-00005,Customer 5,Consumer,United States,California,California,27065,West,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,20.55,3,0.1,6.03
1224,US-0670,2022-06-10,2022-06-12,First Class,CG-00005,Customer 5,Consumer,United States,California,California,47743,West,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,522.95,1,0.1,18.83
1225,US-0670,2022-06-10,2022-06-12,First Class,CG-00005,Customer 5,Consumer,United States,California,California,36626,West,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,142.71,2,0.0,28.47
1226,US-1016,2022-06-10,2022-06-16,Standard Class,CG-00374,Customer 374,Corporate,United States,New York,New York,75359,East,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,340.88,1,0.1,36.9
1227,US-0374,2022-06-10,2022-06-16,Standard Class,CG-00281,Customer 281,Corporate,United States,Connecticut,Connecticut,60374,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,10.9,1,0.0,3.31
