Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Month Name,Order Day of Week,Order Day Name,Processing Days,Is Profitable,Discount Tier,Profit Margin
927,US-0086,2021-11-27,2021-11-30,First Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,42495,South,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,3.0,1,0.1,0.64,2021,11,4,Nov,5,Saturday,3,True,Low (0-10%),21.33
928,US-0086,2021-11-27,2021-11-30,First Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,71141,South,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,238.83,1,0.0,41.19,2021,11,4,Nov,5,Saturday,3,True,No Discount,17.25
929,US-0086,2021-11-27,2021-11-30,First Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,48038,South,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,7.61,1,0.0,1.28,2021,11,4,Nov,5,Saturday,3,True,No Discount,16.82
930,US-0086,2021-11-27,2021-11-30,First Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,27139,South,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,83.67,1,0.1,25.08,2021,11,4,Nov,5,Saturday,3,True,Low (0-10%),29.97
931,US-0171,2021-12-03,2021-12-10,Standard Class,CG-00184,Customer 184,Home Office,United States,Texas,Texas,53383,South,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,140.94,1,0.0,24.93,2021,12,4,Dec,4,Friday,7,True,No Discount,17.69
932,US-0515,2021-12-06,2021-12-11,Second Class,CG-00129,Customer 129,Home Office,United States,Virginia,Virginia,18180,South,FUR-OFF-0051,Office Supplies,Paper,Paper Model 1,36.99,1,0.05,12.7,2021,12,4,Dec,0,Monday,5,True,Low (0-10%),34.33
933,US-0209,2021-12-11,2021-12-12,First Class,CG-00370,Customer 370,Home Office,United States,New Jersey,New Jersey,25473,East,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1889.01,3,0.1,9.19,2021,12,4,Dec,5,Saturday,1,True,Low (0-10%),0.49
934,US-0458,2021-12-11,2021-12-18,Standard Class,CG-00207,Customer 207,Corporate,United States,Arizona,Arizona,60747,West,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,126.85,1,0.1,3.25,2021,12,4,Dec,5,Saturday,7,True,Low (0-10%),2.56
935,US-0423,2021-12-12,2021-12-19,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,15175,West,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,264.96,3,0.05,52.17,2021,12,4,Dec,6,Sunday,7,True,Low (0-10%),19.69
936,US-0675,2021-12-26,2021-12-28,Same Day,CG-00002,Customer 2,Consumer,United States,Ohio,Ohio,43247,Central,FUR-TEC-0079,Technology,Machines,Machines Model 4,3418.65,3,0.0,1611.19,2021,12,4,Dec,6,Sunday,2,True,No Discount,47.13
937,US-0675,2021-12-26,2021-12-28,Same Day,CG-00002,Customer 2,Consumer,United States,Ohio,Ohio,49650,Central,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1119.41,2,0.2,38.42,2021,12,4,Dec,6,Sunday,2,True,Medium (10-30%),3.43
938,US-0102,2021-12-26,2021-12-29,First Class,CG-00053,Customer 53,Corporate,United States,Massachusetts,Massachusetts,46569,East,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,15.44,2,0.0,3.28,2021,12,4,Dec,6,Sunday,3,True,No Discount,21.24
939,US-0422,2021-12-29,2021-12-30,First Class,CG-00057,Customer 57,Consumer,United States,Michigan,Michigan,94495,Central,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,116.9,1,0.3,-3.73,2021,12,4,Dec,2,Wednesday,1,False,Medium (10-30%),-3.19
940,US-0965,2021-12-31,2022-01-04,Second Class,CG-00240,Customer 240,Consumer,United States,New Jersey,New Jersey,76005,East,FUR-OFF-0036,Office Supplies,Envelopes,Envelopes Model 1,11.26,1,0.1,2.4,2021,12,4,Dec,4,Friday,4,True,Low (0-10%),21.31
941,US-0965,2021-12-31,2022-01-04,Second Class,CG-00240,Customer 240,Consumer,United States,New Jersey,New Jersey,98432,East,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,108.96,3,0.0,24.59,2021,12,4,Dec,4,Friday,4,True,No Discount,22.57
942,US-0965,2021-12-31,2022-01-04,Second Class,CG-00240,Customer 240,Consumer,United States,New Jersey,New Jersey,13104,East,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,500.84,1,0.0,114.39,2021,12,4,Dec,4,Friday,4,True,No Discount,22.84
943,US-0066,2022-01-01,2022-01-02,First Class,CG-00308,Customer 308,Corporate,United States,Washington,Washington,67637,West,FUR-TEC-0082,Technology,Phones,Phones Model 2,1155.84,2,0.1,130.51,2022,1,1,Jan,5,Saturday,1,True,Low (0-10%),11.29
944,US-0066,2022-01-01,2022-01-02,First Class,CG-00308,Customer 308,Corporate,United States,Washington,Washington,58237,West,FUR-TEC-0077,Technology,Machines,Machines Model 2,2336.68,1,0.0,1073.34,2022,1,1,Jan,5,Saturday,1,True,No Discount,45.93
945,US-0599,2022-01-01,2022-01-06,Standard Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,35652,South,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,55.3,3,0.05,16.66,2022,1,1,Jan,5,Saturday,5,True,Low (0-10%),30.13
946,US-0066,2022-01-01,2022-01-02,First Class,CG-00308,Customer 308,Corporate,United States,Washington,Washington,54438,West,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,27.4,4,0.1,4.19,2022,1,1,Jan,5,Saturday,1,True,Low (0-10%),15.29
947,US-0599,2022-01-01,2022-01-06,Standard Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,39116,South,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,33.39,1,0.15,7.35,2022,1,1,Jan,5,Saturday,5,True,Medium (10-30%),22.01
948,US-0328,2022-01-03,2022-01-10,Standard Class,CG-00395,Customer 395,Home Office,United States,Georgia,Georgia,78236,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,500.84,1,0.0,4.08,2022,1,1,Jan,0,Monday,7,True,No Discount,0.81
949,US-0012,2022-01-03,2022-01-04,First Class,CG-00252,Customer 252,Home Office,United States,North Carolina,North Carolina,78955,South,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,24.87,1,0.1,3.85,2022,1,1,Jan,0,Monday,1,True,Low (0-10%),15.48
950,US-0012,2022-01-03,2022-01-04,First Class,CG-00252,Customer 252,Home Office,United States,North Carolina,North Carolina,16868,South,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,1.24,1,0.05,0.18,2022,1,1,Jan,0,Monday,1,True,Low (0-10%),14.52
951,US-0007,2022-01-04,2022-01-10,Standard Class,CG-00290,Customer 290,Home Office,United States,Tennessee,Tennessee,22015,South,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,12.53,1,0.1,2.59,2022,1,1,Jan,1,Tuesday,6,True,Low (0-10%),20.67
952,US-0911,2022-01-05,2022-01-08,First Class,CG-00262,Customer 262,Consumer,United States,Ohio,Ohio,27521,Central,FUR-TEC-0082,Technology,Phones,Phones Model 2,642.13,1,0.0,75.04,2022,1,1,Jan,2,Wednesday,3,True,No Discount,11.69
953,US-1079,2022-01-06,2022-01-09,First Class,CG-00080,Customer 80,Corporate,United States,Indiana,Indiana,99438,Central,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,196.52,1,0.0,36.92,2022,1,1,Jan,3,Thursday,3,True,No Discount,18.79
954,US-1079,2022-01-06,2022-01-09,First Class,CG-00080,Customer 80,Corporate,United States,Indiana,Indiana,75034,Central,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,19.69,3,0.15,2.18,2022,1,1,Jan,3,Thursday,3,True,Medium (10-30%),11.07
955,US-0398,2022-01-07,2022-01-11,Second Class,CG-00293,Customer 293,Corporate,United States,Minnesota,Minnesota,99074,Central,FUR-TEC-0083,Technology,Phones,Phones Model 3,728.71,2,0.0,342.61,2022,1,1,Jan,4,Friday,4,True,No Discount,47.02
956,US-0438,2022-01-07,2022-01-08,Same Day,CG-00341,Customer 341,Corporate,United States,North Carolina,North Carolina,38157,South,FUR-TEC-0079,Technology,Machines,Machines Model 4,1139.55,1,0.0,334.45,2022,1,1,Jan,4,Friday,1,True,No Discount,29.35
957,US-0438,2022-01-07,2022-01-08,Same Day,CG-00341,Customer 341,Corporate,United States,North Carolina,North Carolina,27705,South,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,549.92,2,0.3,36.33,2022,1,1,Jan,4,Friday,1,True,Medium (10-30%),6.61
958,US-0438,2022-01-07,2022-01-08,Same Day,CG-00341,Customer 341,Corporate,United States,North Carolina,North Carolina,47287,South,FUR-TEC-0071,Technology,Copiers,Copiers Model 1,3975.1,1,0.0,1706.95,2022,1,1,Jan,4,Friday,1,True,No Discount,42.94
959,US-0297,2022-01-07,2022-01-09,First Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,11267,West,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,296.2,1,0.0,105.08,2022,1,1,Jan,4,Friday,2,True,No Discount,35.48
960,US-0969,2022-01-07,2022-01-11,Second Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,41340,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,942.71,3,0.2,-40.88,2022,1,1,Jan,4,Friday,4,False,Medium (10-30%),-4.34
961,US-0438,2022-01-07,2022-01-08,Same Day,CG-00341,Customer 341,Corporate,United States,North Carolina,North Carolina,10860,South,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,18404.29,5,0.0,9200.42,2022,1,1,Jan,4,Friday,1,True,No Discount,49.99
962,US-0061,2022-01-08,2022-01-15,Standard Class,CG-00262,Customer 262,Consumer,United States,Ohio,Ohio,82633,Central,FUR-FUR-0015,Furniture,Tables,Tables Model 5,1021.39,3,0.3,1.09,2022,1,1,Jan,5,Saturday,7,True,Medium (10-30%),0.11
963,US-0061,2022-01-08,2022-01-15,Standard Class,CG-00262,Customer 262,Consumer,United States,Ohio,Ohio,15706,Central,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,18.95,1,0.1,2.82,2022,1,1,Jan,5,Saturday,7,True,Low (0-10%),14.88
964,US-0160,2022-01-09,2022-01-14,Standard Class,CG-00286,Customer 286,Home Office,United States,Pennsylvania,Pennsylvania,49932,East,FUR-OFF-0055,Office Supplies,Paper,Paper Model 5,51.85,2,0.0,4.23,2022,1,1,Jan,6,Sunday,5,True,No Discount,8.16
965,US-0160,2022-01-09,2022-01-14,Standard Class,CG-00286,Customer 286,Home Office,United States,Pennsylvania,Pennsylvania,35630,East,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,233.79,2,0.3,12.15,2022,1,1,Jan,6,Sunday,5,True,Medium (10-30%),5.2
966,US-0358,2022-01-11,2022-01-14,Second Class,CG-00335,Customer 335,Corporate,United States,New York,New York,24855,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,20.7,2,0.05,2.19,2022,1,1,Jan,1,Tuesday,3,True,Low (0-10%),10.58
967,US-0358,2022-01-11,2022-01-14,Second Class,CG-00335,Customer 335,Corporate,United States,New York,New York,72786,East,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,65.37,2,0.1,19.94,2022,1,1,Jan,1,Tuesday,3,True,Low (0-10%),30.5
968,US-0369,2022-01-11,2022-01-17,Standard Class,CG-00153,Customer 153,Consumer,United States,Illinois,Illinois,65517,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,274.96,1,0.3,6.25,2022,1,1,Jan,1,Tuesday,6,True,Medium (10-30%),2.27
969,US-0369,2022-01-11,2022-01-17,Standard Class,CG-00153,Customer 153,Consumer,United States,Illinois,Illinois,46118,Central,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,158.05,2,0.15,24.54,2022,1,1,Jan,1,Tuesday,6,True,Medium (10-30%),15.53
970,US-0614,2022-01-12,2022-01-18,Standard Class,CG-00071,Customer 71,Home Office,United States,California,California,39697,West,FUR-TEC-0079,Technology,Machines,Machines Model 4,1139.55,1,0.0,116.71,2022,1,1,Jan,2,Wednesday,6,True,No Discount,10.24
971,US-0614,2022-01-12,2022-01-18,Standard Class,CG-00071,Customer 71,Home Office,United States,California,California,25544,West,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,113.65,3,0.0,38.97,2022,1,1,Jan,2,Wednesday,6,True,No Discount,34.29
972,US-0614,2022-01-12,2022-01-18,Standard Class,CG-00071,Customer 71,Home Office,United States,California,California,32571,West,FUR-OFF-0050,Office Supplies,Labels,Labels Model 5,10.12,2,0.05,2.39,2022,1,1,Jan,2,Wednesday,6,True,Low (0-10%),23.62
973,US-0427,2022-01-15,2022-01-16,First Class,CG-00239,Customer 239,Corporate,United States,Minnesota,Minnesota,60789,Central,FUR-TEC-0080,Technology,Machines,Machines Model 5,348.82,1,0.2,40.99,2022,1,1,Jan,5,Saturday,1,True,Medium (10-30%),11.75
974,US-0093,2022-01-18,2022-01-19,First Class,CG-00393,Customer 393,Home Office,United States,Wisconsin,Wisconsin,15938,Central,FUR-TEC-0078,Technology,Machines,Machines Model 3,629.46,2,0.0,251.95,2022,1,1,Jan,1,Tuesday,1,True,No Discount,40.03
975,US-0093,2022-01-18,2022-01-19,First Class,CG-00393,Customer 393,Home Office,United States,Wisconsin,Wisconsin,72094,Central,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,88.32,1,0.05,27.76,2022,1,1,Jan,1,Tuesday,1,True,Low (0-10%),31.43
976,US-0091,2022-01-19,2022-01-24,Standard Class,CG-00073,Customer 73,Consumer,United States,Oregon,Oregon,47827,West,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,11.84,1,0.15,1.64,2022,1,1,Jan,2,Wednesday,5,True,Medium (10-30%),13.85
977,US-0091,2022-01-19,2022-01-24,Standard Class,CG-00073,Customer 73,Consumer,United States,Oregon,Oregon,69028,West,FUR-TEC-0077,Technology,Machines,Machines Model 2,1869.35,1,0.2,457.68,2022,1,1,Jan,2,Wednesday,5,True,Medium (10-30%),24.48
978,US-0175,2022-01-19,2022-01-25,Standard Class,CG-00385,Customer 385,Home Office,United States,Ohio,Ohio,79168,Central,FUR-TEC-0077,Technology,Machines,Machines Model 2,4206.03,2,0.1,1009.8,2022,1,1,Jan,2,Wednesday,6,True,Low (0-10%),24.01
979,US-0636,2022-01-20,2022-01-27,Standard Class,CG-00018,Customer 18,Consumer,United States,Wisconsin,Wisconsin,56840,Central,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,94.67,1,0.1,7.23,2022,1,1,Jan,3,Thursday,7,True,Low (0-10%),7.64
980,US-0636,2022-01-20,2022-01-27,Standard Class,CG-00018,Customer 18,Consumer,United States,Wisconsin,Wisconsin,59882,Central,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,31.18,3,0.05,3.67,2022,1,1,Jan,3,Thursday,7,True,Low (0-10%),11.77
981,US-0440,2022-01-21,2022-01-22,First Class,CG-00221,Customer 221,Consumer,United States,Washington,Washington,84774,West,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,888.59,3,0.0,368.19,2022,1,1,Jan,4,Friday,1,True,No Discount,41.44
982,US-1068,2022-01-22,2022-01-24,First Class,CG-00250,Customer 250,Consumer,United States,Wisconsin,Wisconsin,64643,Central,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,9938.32,3,0.1,1438.22,2022,1,1,Jan,5,Saturday,2,True,Low (0-10%),14.47
983,US-0212,2022-01-23,2022-01-28,Standard Class,CG-00221,Customer 221,Consumer,United States,Washington,Washington,42053,West,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,21.83,4,0.0,6.87,2022,1,1,Jan,6,Sunday,5,True,No Discount,31.47
984,US-0212,2022-01-23,2022-01-28,Standard Class,CG-00221,Customer 221,Consumer,United States,Washington,Washington,39937,West,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,7361.72,2,0.0,2377.17,2022,1,1,Jan,6,Sunday,5,True,No Discount,32.29
985,US-0212,2022-01-23,2022-01-28,Standard Class,CG-00221,Customer 221,Consumer,United States,Washington,Washington,15772,West,FUR-TEC-0083,Technology,Phones,Phones Model 3,1093.06,3,0.0,463.81,2022,1,1,Jan,6,Sunday,5,True,No Discount,42.43
986,US-1023,2022-01-25,2022-01-28,First Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,19835,East,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,146.17,1,0.1,35.97,2022,1,1,Jan,1,Tuesday,3,True,Low (0-10%),24.61
987,US-1023,2022-01-25,2022-01-28,First Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,28056,East,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,32.13,1,0.0,3.8,2022,1,1,Jan,1,Tuesday,3,True,No Discount,11.83
988,US-1023,2022-01-25,2022-01-28,First Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,59749,East,FUR-TEC-0082,Technology,Phones,Phones Model 2,513.71,1,0.2,252.28,2022,1,1,Jan,1,Tuesday,3,True,Medium (10-30%),49.11
989,US-1023,2022-01-25,2022-01-28,First Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,24523,East,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,157.12,4,0.0,36.66,2022,1,1,Jan,1,Tuesday,3,True,No Discount,23.33
990,US-0215,2022-01-25,2022-02-01,Standard Class,CG-00277,Customer 277,Home Office,United States,Colorado,Colorado,35614,West,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,83.67,1,0.1,25.84,2022,1,1,Jan,1,Tuesday,7,True,Low (0-10%),30.88
991,US-0816,2022-01-25,2022-01-30,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,76330,Central,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,339.46,1,0.0,69.83,2022,1,1,Jan,1,Tuesday,5,True,No Discount,20.57
992,US-0816,2022-01-25,2022-01-30,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,69105,Central,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,137.34,3,0.1,53.5,2022,1,1,Jan,1,Tuesday,5,True,Low (0-10%),38.95
993,US-0215,2022-01-25,2022-02-01,Standard Class,CG-00277,Customer 277,Home Office,United States,Colorado,Colorado,70807,West,FUR-OFF-0030,Office Supplies,Art,Art Model 5,21.27,3,0.0,5.9,2022,1,1,Jan,1,Tuesday,7,True,No Discount,27.74
994,US-1023,2022-01-25,2022-01-28,First Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,44037,East,FUR-OFF-0057,Office Supplies,Storage,Storage Model 2,71.86,4,0.0,16.14,2022,1,1,Jan,1,Tuesday,3,True,No Discount,22.46
995,US-0215,2022-01-25,2022-02-01,Standard Class,CG-00277,Customer 277,Home Office,United States,Colorado,Colorado,42129,West,FUR-OFF-0050,Office Supplies,Labels,Labels Model 5,13.58,3,0.15,0.96,2022,1,1,Jan,1,Tuesday,7,True,Medium (10-30%),7.07
996,US-0516,2022-01-26,2022-01-26,Same Day,CG-00240,Customer 240,Consumer,United States,New Jersey,New Jersey,24378,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,2.49,2,0.05,0.3,2022,1,1,Jan,2,Wednesday,0,True,Low (0-10%),12.05
997,US-0787,2022-01-27,2022-01-30,First Class,CG-00186,Customer 186,Home Office,United States,New Jersey,New Jersey,66848,East,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,46.99,2,0.15,5.49,2022,1,1,Jan,3,Thursday,3,True,Medium (10-30%),11.68
998,US-0580,2022-01-28,2022-02-02,Second Class,CG-00272,Customer 272,Corporate,United States,Colorado,Colorado,60446,West,FUR-OFF-0027,Office Supplies,Art,Art Model 2,55.94,4,0.0,16.78,2022,1,1,Jan,4,Friday,5,True,No Discount,30.0
999,US-0580,2022-01-28,2022-02-02,Second Class,CG-00272,Customer 272,Corporate,United States,Colorado,Colorado,79588,West,FUR-OFF-0026,Office Supplies,Art,Art Model 1,153.27,4,0.05,47.37,2022,1,1,Jan,4,Friday,5,True,Low (0-10%),30.91
1000,US-0371,2022-01-28,2022-02-01,Second Class,CG-00233,Customer 233,Home Office,United States,Minnesota,Minnesota,62183,Central,FUR-TEC-0078,Technology,Machines,Machines Model 3,314.73,1,0.0,105.22,2022,1,1,Jan,4,Friday,4,True,No Discount,33.43
1001,US-0961,2022-01-30,2022-02-02,Second Class,CG-00369,Customer 369,Corporate,United States,Colorado,Colorado,89061,West,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,126.85,1,0.1,8.03,2022,1,1,Jan,6,Sunday,3,True,Low (0-10%),6.33
1002,US-0592,2022-01-31,2022-01-31,Same Day,CG-00011,Customer 11,Corporate,United States,Massachusetts,Massachusetts,91085,East,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,3.27,1,0.0,1.07,2022,1,1,Jan,0,Monday,0,True,No Discount,32.72
1003,US-0214,2022-02-02,2022-02-09,Standard Class,CG-00265,Customer 265,Home Office,United States,Georgia,Georgia,52899,South,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,122.09,4,0.05,21.39,2022,2,1,Feb,2,Wednesday,7,True,Low (0-10%),17.52
1004,US-0214,2022-02-02,2022-02-09,Standard Class,CG-00265,Customer 265,Home Office,United States,Georgia,Georgia,70960,South,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,54.7,5,0.0,4.94,2022,2,1,Feb,2,Wednesday,7,True,No Discount,9.03
1005,US-0214,2022-02-02,2022-02-09,Standard Class,CG-00265,Customer 265,Home Office,United States,Georgia,Georgia,11044,South,FUR-OFF-0030,Office Supplies,Art,Art Model 5,6.38,1,0.1,1.71,2022,2,1,Feb,2,Wednesday,7,True,Low (0-10%),26.8
1006,US-0214,2022-02-02,2022-02-09,Standard Class,CG-00265,Customer 265,Home Office,United States,Georgia,Georgia,16019,South,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,27.31,1,0.15,3.39,2022,2,1,Feb,2,Wednesday,7,True,Medium (10-30%),12.41
1007,US-0286,2022-02-03,2022-02-04,Same Day,CG-00042,Customer 42,Home Office,United States,Washington,Washington,50906,West,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1049.7,2,0.0,262.48,2022,2,1,Feb,3,Thursday,1,True,No Discount,25.01
1008,US-0286,2022-02-03,2022-02-04,Same Day,CG-00042,Customer 42,Home Office,United States,Washington,Washington,39657,West,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,7.6,1,0.0,1.53,2022,2,1,Feb,3,Thursday,1,True,No Discount,20.13
1009,US-0573,2022-02-03,2022-02-10,Standard Class,CG-00116,Customer 116,Home Office,United States,New Jersey,New Jersey,36504,East,FUR-TEC-0081,Technology,Phones,Phones Model 1,869.95,1,0.0,370.51,2022,2,1,Feb,3,Thursday,7,True,No Discount,42.59
1010,US-0286,2022-02-03,2022-02-04,Same Day,CG-00042,Customer 42,Home Office,United States,Washington,Washington,98702,West,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1399.26,2,0.0,319.51,2022,2,1,Feb,3,Thursday,1,True,No Discount,22.83
1011,US-0116,2022-02-04,2022-02-09,Second Class,CG-00101,Customer 101,Consumer,United States,Washington,Washington,20730,West,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,14.01,2,0.15,1.98,2022,2,1,Feb,4,Friday,5,True,Medium (10-30%),14.13
1012,US-0116,2022-02-04,2022-02-09,Second Class,CG-00101,Customer 101,Consumer,United States,Washington,Washington,57419,West,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,349.74,2,0.3,12.24,2022,2,1,Feb,4,Friday,5,True,Medium (10-30%),3.5
